[16:19:47] INIT_CARD result=1 cards=1
[16:19:48] DISABLED_Z_HARD_LIMIT
[16:19:48] RESET_Z_AXIS
[16:19:53] MOVE_XY 32767 32767 SPEED=1000
[16:21:13] MOVE_XY 12634 30500 SPEED=1000000
[16:21:13] MOVE_XY 12596 30500 SPEED=1000000
[16:21:13] MOVE_XY 12559 30500 SPEED=1000000
[16:21:13] MOVE_XY 12521 30500 SPEED=1000000
[16:21:13] MOVE_XY 12484 30500 SPEED=1000000
[16:21:13] MOVE_XY 12446 30500 SPEED=1000000
[16:21:13] MOVE_XY 12409 30500 SPEED=1000000
[16:21:13] MOVE_XY 12371 30500 SPEED=1000000
[16:21:13] MOVE_XY 12334 30500 SPEED=1000000
[16:21:13] MOVE_XY 12296 30500 SPEED=1000000
[16:21:13] MOVE_XY 12259 30500 SPEED=1000000
[16:21:13] MOVE_XY 12221 30500 SPEED=1000000
[16:21:13] SET_IO pin=1 state=0
[16:21:13] LASER_OFF
[16:21:13] MOVE_XY 12221 30500 SPEED=2000000
[16:21:13] SET_IO pin=1 state=1
[16:21:13] LASER_ON
[16:21:13] MOVE_XY 12221 30462 SPEED=1000000
[16:21:13] MOVE_XY 12221 30424 SPEED=1000000
[16:21:13] MOVE_XY 12221 30386 SPEED=1000000
[16:21:13] MOVE_XY 12221 30349 SPEED=1000000
[16:21:13] MOVE_XY 12221 30311 SPEED=1000000
[16:21:13] MOVE_XY 12221 30273 SPEED=1000000
[16:21:13] MOVE_XY 12221 30236 SPEED=1000000
[16:21:13] MOVE_XY 12221 30198 SPEED=1000000
[16:21:13] MOVE_XY 12221 30160 SPEED=1000000
[16:21:13] MOVE_XY 12221 30123 SPEED=1000000
[16:21:13] MOVE_XY 12221 30085 SPEED=1000000
[16:21:13] MOVE_XY 12221 30047 SPEED=1000000
[16:21:13] MOVE_XY 12221 30010 SPEED=1000000
[16:21:13] MOVE_XY 12221 29972 SPEED=1000000
[16:21:13] MOVE_XY 12221 29934 SPEED=1000000
[16:21:13] MOVE_XY 12221 29897 SPEED=1000000
[16:21:13] MOVE_XY 12221 29859 SPEED=1000000
[16:21:13] MOVE_XY 12221 29821 SPEED=1000000
[16:21:13] MOVE_XY 12221 29784 SPEED=1000000
[16:21:13] MOVE_XY 12221 29746 SPEED=1000000
[16:21:13] MOVE_XY 12221 29708 SPEED=1000000
[16:21:13] MOVE_XY 12221 29671 SPEED=1000000
[16:21:13] MOVE_XY 12221 29633 SPEED=1000000
[16:21:13] MOVE_XY 12221 29595 SPEED=1000000
[16:21:13] MOVE_XY 12221 29558 SPEED=1000000
[16:21:13] MOVE_XY 12221 29520 SPEED=1000000
[16:21:13] MOVE_XY 12221 29482 SPEED=1000000
[16:21:13] MOVE_XY 12221 29445 SPEED=1000000
[16:21:13] MOVE_XY 12221 29407 SPEED=1000000
[16:21:13] MOVE_XY 12221 29369 SPEED=1000000
[16:21:13] MOVE_XY 12221 29332 SPEED=1000000
[16:21:13] MOVE_XY 12221 29294 SPEED=1000000
[16:21:13] MOVE_XY 12221 29256 SPEED=1000000
[16:21:13] MOVE_XY 12221 29219 SPEED=1000000
[16:21:13] MOVE_XY 12221 29181 SPEED=1000000
[16:21:13] MOVE_XY 12221 29143 SPEED=1000000
[16:21:13] MOVE_XY 12221 29106 SPEED=1000000
[16:21:13] MOVE_XY 12221 29068 SPEED=1000000
[16:21:13] MOVE_XY 12221 29030 SPEED=1000000
[16:21:13] MOVE_XY 12221 28993 SPEED=1000000
[16:21:13] MOVE_XY 12221 28955 SPEED=1000000
[16:21:13] MOVE_XY 12221 28917 SPEED=1000000
[16:21:13] MOVE_XY 12221 28880 SPEED=1000000
[16:21:13] MOVE_XY 12221 28842 SPEED=1000000
[16:21:13] MOVE_XY 12221 28804 SPEED=1000000
[16:21:13] MOVE_XY 12221 28767 SPEED=1000000
[16:21:13] MOVE_XY 12221 28729 SPEED=1000000
[16:21:13] MOVE_XY 12221 28691 SPEED=1000000
[16:21:13] MOVE_XY 12221 28654 SPEED=1000000
[16:21:13] MOVE_XY 12221 28616 SPEED=1000000
[16:21:13] MOVE_XY 12221 28578 SPEED=1000000
[16:21:13] MOVE_XY 12221 28541 SPEED=1000000
[16:21:13] MOVE_XY 12221 28503 SPEED=1000000
[16:21:13] MOVE_XY 12221 28465 SPEED=1000000
[16:21:13] MOVE_XY 12221 28428 SPEED=1000000
[16:21:13] MOVE_XY 12221 28390 SPEED=1000000
[16:21:13] MOVE_XY 12221 28352 SPEED=1000000
[16:21:13] MOVE_XY 12221 28315 SPEED=1000000
[16:21:13] MOVE_XY 12221 28277 SPEED=1000000
[16:21:13] MOVE_XY 12221 28239 SPEED=1000000
[16:21:13] MOVE_XY 12221 28202 SPEED=1000000
[16:21:13] MOVE_XY 12221 28164 SPEED=1000000
[16:21:13] MOVE_XY 12221 28126 SPEED=1000000
[16:21:13] MOVE_XY 12221 28089 SPEED=1000000
[16:21:13] MOVE_XY 12221 28051 SPEED=1000000
[16:21:13] MOVE_XY 12221 28013 SPEED=1000000
[16:21:13] MOVE_XY 12221 27976 SPEED=1000000
[16:21:13] MOVE_XY 12221 27938 SPEED=1000000
[16:21:13] MOVE_XY 12221 27900 SPEED=1000000
[16:21:13] MOVE_XY 12221 27863 SPEED=1000000
[16:21:13] MOVE_XY 12221 27825 SPEED=1000000
[16:21:13] MOVE_XY 12221 27787 SPEED=1000000
[16:21:13] MOVE_XY 12221 27749 SPEED=1000000
[16:21:13] MOVE_XY 12221 27712 SPEED=1000000
[16:21:13] MOVE_XY 12221 27674 SPEED=1000000
[16:21:13] MOVE_XY 12221 27636 SPEED=1000000
[16:21:13] MOVE_XY 12221 27599 SPEED=1000000
[16:21:13] MOVE_XY 12221 27561 SPEED=1000000
[16:21:13] MOVE_XY 12221 27523 SPEED=1000000
[16:21:13] MOVE_XY 12221 27486 SPEED=1000000
[16:21:13] MOVE_XY 12221 27448 SPEED=1000000
[16:21:13] MOVE_XY 12221 27410 SPEED=1000000
[16:21:13] MOVE_XY 12221 27373 SPEED=1000000
[16:21:13] MOVE_XY 12221 27335 SPEED=1000000
[16:21:13] MOVE_XY 12221 27297 SPEED=1000000
[16:21:13] MOVE_XY 12221 27260 SPEED=1000000
[16:21:13] MOVE_XY 12221 27222 SPEED=1000000
[16:21:13] MOVE_XY 12221 27184 SPEED=1000000
[16:21:13] MOVE_XY 12221 27147 SPEED=1000000
[16:21:13] MOVE_XY 12221 27109 SPEED=1000000
[16:21:13] MOVE_XY 12221 27071 SPEED=1000000
[16:21:13] MOVE_XY 12221 27034 SPEED=1000000
[16:21:13] MOVE_XY 12221 26996 SPEED=1000000
[16:21:13] MOVE_XY 12221 26958 SPEED=1000000
[16:21:13] MOVE_XY 12221 26921 SPEED=1000000
[16:21:13] MOVE_XY 12221 26883 SPEED=1000000
[16:21:13] MOVE_XY 12221 26845 SPEED=1000000
[16:21:13] MOVE_XY 12221 26808 SPEED=1000000
[16:21:13] MOVE_XY 12221 26770 SPEED=1000000
[16:21:13] MOVE_XY 12221 26732 SPEED=1000000
[16:21:13] MOVE_XY 12221 26695 SPEED=1000000
[16:21:13] MOVE_XY 12221 26657 SPEED=1000000
[16:21:13] MOVE_XY 12221 26619 SPEED=1000000
[16:21:13] MOVE_XY 12221 26582 SPEED=1000000
[16:21:13] MOVE_XY 12221 26544 SPEED=1000000
[16:21:13] MOVE_XY 12221 26506 SPEED=1000000
[16:21:13] MOVE_XY 12221 26469 SPEED=1000000
[16:21:13] MOVE_XY 12221 26431 SPEED=1000000
[16:21:13] MOVE_XY 12221 26393 SPEED=1000000
[16:21:13] MOVE_XY 12221 26356 SPEED=1000000
[16:21:13] MOVE_XY 12221 26318 SPEED=1000000
[16:21:13] MOVE_XY 12221 26280 SPEED=1000000
[16:21:13] MOVE_XY 12221 26243 SPEED=1000000
[16:21:13] MOVE_XY 12221 26205 SPEED=1000000
[16:21:13] MOVE_XY 12221 26167 SPEED=1000000
[16:21:13] MOVE_XY 12221 26130 SPEED=1000000
[16:21:13] MOVE_XY 12221 26092 SPEED=1000000
[16:21:13] MOVE_XY 12221 26054 SPEED=1000000
[16:21:13] MOVE_XY 12221 26017 SPEED=1000000
[16:21:13] MOVE_XY 12221 25979 SPEED=1000000
[16:21:13] MOVE_XY 12221 25941 SPEED=1000000
[16:21:13] MOVE_XY 12221 25904 SPEED=1000000
[16:21:13] MOVE_XY 12221 25866 SPEED=1000000
[16:21:13] MOVE_XY 12221 25828 SPEED=1000000
[16:21:13] MOVE_XY 12221 25791 SPEED=1000000
[16:21:13] MOVE_XY 12221 25753 SPEED=1000000
[16:21:13] MOVE_XY 12221 25715 SPEED=1000000
[16:21:13] MOVE_XY 12221 25678 SPEED=1000000
[16:21:13] MOVE_XY 12221 25640 SPEED=1000000
[16:21:13] MOVE_XY 12221 25602 SPEED=1000000
[16:21:13] MOVE_XY 12221 25565 SPEED=1000000
[16:21:13] MOVE_XY 12221 25527 SPEED=1000000
[16:21:13] MOVE_XY 12221 25489 SPEED=1000000
[16:21:13] MOVE_XY 12221 25452 SPEED=1000000
[16:21:13] MOVE_XY 12221 25414 SPEED=1000000
[16:21:13] MOVE_XY 12221 25376 SPEED=1000000
[16:21:13] MOVE_XY 12221 25339 SPEED=1000000
[16:21:13] MOVE_XY 12221 25301 SPEED=1000000
[16:21:13] MOVE_XY 12221 25263 SPEED=1000000
[16:21:13] MOVE_XY 12221 25226 SPEED=1000000
[16:21:13] MOVE_XY 12221 25188 SPEED=1000000
[16:21:13] MOVE_XY 12221 25150 SPEED=1000000
[16:21:13] MOVE_XY 12221 25113 SPEED=1000000
[16:21:13] MOVE_XY 12221 25075 SPEED=1000000
[16:21:13] MOVE_XY 12221 25037 SPEED=1000000
[16:21:13] MOVE_XY 12221 24999 SPEED=1000000
[16:21:13] MOVE_XY 12221 24962 SPEED=1000000
[16:21:13] MOVE_XY 12221 24924 SPEED=1000000
[16:21:13] MOVE_XY 12221 24886 SPEED=1000000
[16:21:13] MOVE_XY 12221 24849 SPEED=1000000
[16:21:13] MOVE_XY 12221 24811 SPEED=1000000
[16:21:13] MOVE_XY 12221 24773 SPEED=1000000
[16:21:13] MOVE_XY 12221 24736 SPEED=1000000
[16:21:13] MOVE_XY 12221 24698 SPEED=1000000
[16:21:13] MOVE_XY 12221 24660 SPEED=1000000
[16:21:13] MOVE_XY 12221 24623 SPEED=1000000
[16:21:13] MOVE_XY 12221 24585 SPEED=1000000
[16:21:13] MOVE_XY 12221 24547 SPEED=1000000
[16:21:13] MOVE_XY 12221 24510 SPEED=1000000
[16:21:13] MOVE_XY 12221 24472 SPEED=1000000
[16:21:13] MOVE_XY 12221 24434 SPEED=1000000
[16:21:13] MOVE_XY 12221 24397 SPEED=1000000
[16:21:13] MOVE_XY 12221 24359 SPEED=1000000
[16:21:13] MOVE_XY 12221 24321 SPEED=1000000
[16:21:13] MOVE_XY 12221 24284 SPEED=1000000
[16:21:13] MOVE_XY 12221 24246 SPEED=1000000
[16:21:13] MOVE_XY 12221 24208 SPEED=1000000
[16:21:13] MOVE_XY 12221 24171 SPEED=1000000
[16:21:13] MOVE_XY 12221 24133 SPEED=1000000
[16:21:13] MOVE_XY 12221 24095 SPEED=1000000
[16:21:13] MOVE_XY 12221 24058 SPEED=1000000
[16:21:13] MOVE_XY 12221 24020 SPEED=1000000
[16:21:13] MOVE_XY 12221 23982 SPEED=1000000
[16:21:13] MOVE_XY 12221 23945 SPEED=1000000
[16:21:13] MOVE_XY 12221 23907 SPEED=1000000
[16:21:13] MOVE_XY 12221 23869 SPEED=1000000
[16:21:13] MOVE_XY 12221 23832 SPEED=1000000
[16:21:13] MOVE_XY 12221 23794 SPEED=1000000
[16:21:13] MOVE_XY 12221 23756 SPEED=1000000
[16:21:13] MOVE_XY 12221 23719 SPEED=1000000
[16:21:13] MOVE_XY 12221 23681 SPEED=1000000
[16:21:13] MOVE_XY 12221 23643 SPEED=1000000
[16:21:13] MOVE_XY 12221 23606 SPEED=1000000
[16:21:13] MOVE_XY 12221 23568 SPEED=1000000
[16:21:13] MOVE_XY 12221 23530 SPEED=1000000
[16:21:13] MOVE_XY 12221 23493 SPEED=1000000
[16:21:13] MOVE_XY 12221 23455 SPEED=1000000
[16:21:13] MOVE_XY 12221 23417 SPEED=1000000
[16:21:13] MOVE_XY 12221 23380 SPEED=1000000
[16:21:13] MOVE_XY 12221 23342 SPEED=1000000
[16:21:13] MOVE_XY 12221 23304 SPEED=1000000
[16:21:13] MOVE_XY 12221 23267 SPEED=1000000
[16:21:13] MOVE_XY 12221 23229 SPEED=1000000
[16:21:13] MOVE_XY 12221 23191 SPEED=1000000
[16:21:13] MOVE_XY 12221 23154 SPEED=1000000
[16:21:13] MOVE_XY 12221 23116 SPEED=1000000
[16:21:13] MOVE_XY 12221 23078 SPEED=1000000
[16:21:13] MOVE_XY 12221 23041 SPEED=1000000
[16:21:13] MOVE_XY 12221 23003 SPEED=1000000
[16:21:13] MOVE_XY 12221 22965 SPEED=1000000
[16:21:13] MOVE_XY 12221 22928 SPEED=1000000
[16:21:13] MOVE_XY 12221 22890 SPEED=1000000
[16:21:13] MOVE_XY 12221 22852 SPEED=1000000
[16:21:13] MOVE_XY 12221 22815 SPEED=1000000
[16:21:13] MOVE_XY 12221 22777 SPEED=1000000
[16:21:13] MOVE_XY 12221 22739 SPEED=1000000
[16:21:13] MOVE_XY 12221 22702 SPEED=1000000
[16:21:13] MOVE_XY 12221 22664 SPEED=1000000
[16:21:13] MOVE_XY 12221 22626 SPEED=1000000
[16:21:13] MOVE_XY 12221 22589 SPEED=1000000
[16:21:13] MOVE_XY 12221 22551 SPEED=1000000
[16:21:13] MOVE_XY 12221 22513 SPEED=1000000
[16:21:13] MOVE_XY 12221 22476 SPEED=1000000
[16:21:13] MOVE_XY 12221 22438 SPEED=1000000
[16:21:13] MOVE_XY 12221 22400 SPEED=1000000
[16:21:13] MOVE_XY 12221 22362 SPEED=1000000
[16:21:13] MOVE_XY 12221 22325 SPEED=1000000
[16:21:13] MOVE_XY 12221 22287 SPEED=1000000
[16:21:13] MOVE_XY 12221 22249 SPEED=1000000
[16:21:13] MOVE_XY 12221 22212 SPEED=1000000
[16:21:13] MOVE_XY 12221 22174 SPEED=1000000
[16:21:13] MOVE_XY 12221 22136 SPEED=1000000
[16:21:13] MOVE_XY 12221 22099 SPEED=1000000
[16:21:13] MOVE_XY 12221 22061 SPEED=1000000
[16:21:13] MOVE_XY 12221 22023 SPEED=1000000
[16:21:13] MOVE_XY 12221 21986 SPEED=1000000
[16:21:13] MOVE_XY 12221 21948 SPEED=1000000
[16:21:13] MOVE_XY 12221 21910 SPEED=1000000
[16:21:13] MOVE_XY 12221 21873 SPEED=1000000
[16:21:13] MOVE_XY 12221 21835 SPEED=1000000
[16:21:13] MOVE_XY 12221 21797 SPEED=1000000
[16:21:13] MOVE_XY 12221 21760 SPEED=1000000
[16:21:13] MOVE_XY 12221 21722 SPEED=1000000
[16:21:13] MOVE_XY 12221 21684 SPEED=1000000
[16:21:13] MOVE_XY 12221 21647 SPEED=1000000
[16:21:13] MOVE_XY 12221 21609 SPEED=1000000
[16:21:13] MOVE_XY 12221 21571 SPEED=1000000
[16:21:13] MOVE_XY 12221 21534 SPEED=1000000
[16:21:13] MOVE_XY 12221 21496 SPEED=1000000
[16:21:13] MOVE_XY 12221 21458 SPEED=1000000
[16:21:13] MOVE_XY 12221 21421 SPEED=1000000
[16:21:13] MOVE_XY 12221 21383 SPEED=1000000
[16:21:13] MOVE_XY 12221 21345 SPEED=1000000
[16:21:13] MOVE_XY 12221 21308 SPEED=1000000
[16:21:13] MOVE_XY 12221 21270 SPEED=1000000
[16:21:13] MOVE_XY 12221 21232 SPEED=1000000
[16:21:13] MOVE_XY 12221 21195 SPEED=1000000
[16:21:13] MOVE_XY 12221 21157 SPEED=1000000
[16:21:13] MOVE_XY 12221 21119 SPEED=1000000
[16:21:13] MOVE_XY 12221 21082 SPEED=1000000
[16:21:13] MOVE_XY 12221 21044 SPEED=1000000
[16:21:13] MOVE_XY 12221 21006 SPEED=1000000
[16:21:13] MOVE_XY 12221 20969 SPEED=1000000
[16:21:13] MOVE_XY 12221 20931 SPEED=1000000
[16:21:13] MOVE_XY 12221 20893 SPEED=1000000
[16:21:13] MOVE_XY 12221 20856 SPEED=1000000
[16:21:13] MOVE_XY 12221 20818 SPEED=1000000
[16:21:13] MOVE_XY 12221 20780 SPEED=1000000
[16:21:13] MOVE_XY 12221 20743 SPEED=1000000
[16:21:13] MOVE_XY 12221 20705 SPEED=1000000
[16:21:13] MOVE_XY 12221 20667 SPEED=1000000
[16:21:13] MOVE_XY 12221 20630 SPEED=1000000
[16:21:13] MOVE_XY 12221 20592 SPEED=1000000
[16:21:13] MOVE_XY 12221 20554 SPEED=1000000
[16:21:13] MOVE_XY 12221 20517 SPEED=1000000
[16:21:13] MOVE_XY 12221 20479 SPEED=1000000
[16:21:13] MOVE_XY 12221 20441 SPEED=1000000
[16:21:13] MOVE_XY 12221 20404 SPEED=1000000
[16:21:13] MOVE_XY 12221 20366 SPEED=1000000
[16:21:13] MOVE_XY 12221 20328 SPEED=1000000
[16:21:13] MOVE_XY 12221 20291 SPEED=1000000
[16:21:13] MOVE_XY 12221 20253 SPEED=1000000
[16:21:13] MOVE_XY 12221 20215 SPEED=1000000
[16:21:13] MOVE_XY 12221 20178 SPEED=1000000
[16:21:13] MOVE_XY 12221 20140 SPEED=1000000
[16:21:13] MOVE_XY 12221 20102 SPEED=1000000
[16:21:13] MOVE_XY 12221 20065 SPEED=1000000
[16:21:13] MOVE_XY 12221 20027 SPEED=1000000
[16:21:13] MOVE_XY 12221 19989 SPEED=1000000
[16:21:13] MOVE_XY 12221 19952 SPEED=1000000
[16:21:13] MOVE_XY 12221 19914 SPEED=1000000
[16:21:13] MOVE_XY 12221 19876 SPEED=1000000
[16:21:13] MOVE_XY 12221 19839 SPEED=1000000
[16:21:13] MOVE_XY 12221 19801 SPEED=1000000
[16:21:13] MOVE_XY 12221 19763 SPEED=1000000
[16:21:13] MOVE_XY 12221 19725 SPEED=1000000
[16:21:13] MOVE_XY 12221 19688 SPEED=1000000
[16:21:13] MOVE_XY 12221 19650 SPEED=1000000
[16:21:13] MOVE_XY 12221 19612 SPEED=1000000
[16:21:13] MOVE_XY 12221 19575 SPEED=1000000
[16:21:13] MOVE_XY 12221 19537 SPEED=1000000
[16:21:13] MOVE_XY 12221 19499 SPEED=1000000
[16:21:13] MOVE_XY 12221 19462 SPEED=1000000
[16:21:13] MOVE_XY 12221 19424 SPEED=1000000
[16:21:13] MOVE_XY 12221 19386 SPEED=1000000
[16:21:13] MOVE_XY 12221 19349 SPEED=1000000
[16:21:13] MOVE_XY 12221 19311 SPEED=1000000
[16:21:13] MOVE_XY 12221 19273 SPEED=1000000
[16:21:13] MOVE_XY 12221 19236 SPEED=1000000
[16:21:13] MOVE_XY 12221 19198 SPEED=1000000
[16:21:13] MOVE_XY 12221 19160 SPEED=1000000
[16:21:13] MOVE_XY 12221 19123 SPEED=1000000
[16:21:13] MOVE_XY 12221 19085 SPEED=1000000
[16:21:13] MOVE_XY 12221 19047 SPEED=1000000
[16:21:13] MOVE_XY 12221 19010 SPEED=1000000
[16:21:13] MOVE_XY 12221 18972 SPEED=1000000
[16:21:13] MOVE_XY 12221 18934 SPEED=1000000
[16:21:13] MOVE_XY 12221 18897 SPEED=1000000
[16:21:13] MOVE_XY 12221 18859 SPEED=1000000
[16:21:13] MOVE_XY 12221 18821 SPEED=1000000
[16:21:13] MOVE_XY 12221 18784 SPEED=1000000
[16:21:13] MOVE_XY 12221 18746 SPEED=1000000
[16:21:13] MOVE_XY 12221 18708 SPEED=1000000
[16:21:13] MOVE_XY 12221 18671 SPEED=1000000
[16:21:13] MOVE_XY 12221 18633 SPEED=1000000
[16:21:13] MOVE_XY 12221 18595 SPEED=1000000
[16:21:13] MOVE_XY 12221 18558 SPEED=1000000
[16:21:13] MOVE_XY 12221 18520 SPEED=1000000
[16:21:13] MOVE_XY 12221 18482 SPEED=1000000
[16:21:13] MOVE_XY 12221 18445 SPEED=1000000
[16:21:13] MOVE_XY 12221 18407 SPEED=1000000
[16:21:13] MOVE_XY 12221 18369 SPEED=1000000
[16:21:13] MOVE_XY 12221 18332 SPEED=1000000
[16:21:13] MOVE_XY 12221 18294 SPEED=1000000
[16:21:13] MOVE_XY 12221 18256 SPEED=1000000
[16:21:13] MOVE_XY 12221 18219 SPEED=1000000
[16:21:13] MOVE_XY 12221 18181 SPEED=1000000
[16:21:13] MOVE_XY 12221 18143 SPEED=1000000
[16:21:13] MOVE_XY 12221 18106 SPEED=1000000
[16:21:13] MOVE_XY 12221 18068 SPEED=1000000
[16:21:13] MOVE_XY 12221 18030 SPEED=1000000
[16:21:13] MOVE_XY 12221 17993 SPEED=1000000
[16:21:13] MOVE_XY 12221 17955 SPEED=1000000
[16:21:13] MOVE_XY 12221 17917 SPEED=1000000
[16:21:13] MOVE_XY 12221 17880 SPEED=1000000
[16:21:13] MOVE_XY 12221 17842 SPEED=1000000
[16:21:13] MOVE_XY 12221 17804 SPEED=1000000
[16:21:13] MOVE_XY 12221 17767 SPEED=1000000
[16:21:13] MOVE_XY 12221 17729 SPEED=1000000
[16:21:13] MOVE_XY 12221 17691 SPEED=1000000
[16:21:13] MOVE_XY 12221 17654 SPEED=1000000
[16:21:13] MOVE_XY 12221 17616 SPEED=1000000
[16:21:13] MOVE_XY 12221 17578 SPEED=1000000
[16:21:13] MOVE_XY 12221 17541 SPEED=1000000
[16:21:13] MOVE_XY 12221 17503 SPEED=1000000
[16:21:13] MOVE_XY 12221 17465 SPEED=1000000
[16:21:13] MOVE_XY 12221 17428 SPEED=1000000
[16:21:13] MOVE_XY 12221 17390 SPEED=1000000
[16:21:13] MOVE_XY 12221 17352 SPEED=1000000
[16:21:13] MOVE_XY 12221 17315 SPEED=1000000
[16:21:13] MOVE_XY 12221 17277 SPEED=1000000
[16:21:13] MOVE_XY 12221 17239 SPEED=1000000
[16:21:13] MOVE_XY 12221 17202 SPEED=1000000
[16:21:13] MOVE_XY 12221 17164 SPEED=1000000
[16:21:13] MOVE_XY 12221 17126 SPEED=1000000
[16:21:13] MOVE_XY 12221 17088 SPEED=1000000
[16:21:13] MOVE_XY 12221 17051 SPEED=1000000
[16:21:13] MOVE_XY 12221 17013 SPEED=1000000
[16:21:13] MOVE_XY 12221 16975 SPEED=1000000
[16:21:13] MOVE_XY 12221 16938 SPEED=1000000
[16:21:13] MOVE_XY 12221 16900 SPEED=1000000
[16:21:13] MOVE_XY 12221 16862 SPEED=1000000
[16:21:13] MOVE_XY 12221 16825 SPEED=1000000
[16:21:13] MOVE_XY 12221 16787 SPEED=1000000
[16:21:13] MOVE_XY 12221 16749 SPEED=1000000
[16:21:13] MOVE_XY 12221 16712 SPEED=1000000
[16:21:13] MOVE_XY 12221 16674 SPEED=1000000
[16:21:13] MOVE_XY 12221 16636 SPEED=1000000
[16:21:13] MOVE_XY 12221 16599 SPEED=1000000
[16:21:13] MOVE_XY 12221 16561 SPEED=1000000
[16:21:13] MOVE_XY 12221 16523 SPEED=1000000
[16:21:13] MOVE_XY 12221 16486 SPEED=1000000
[16:21:13] MOVE_XY 12221 16448 SPEED=1000000
[16:21:13] MOVE_XY 12221 16410 SPEED=1000000
[16:21:13] MOVE_XY 12221 16373 SPEED=1000000
[16:21:13] MOVE_XY 12221 16335 SPEED=1000000
[16:21:13] MOVE_XY 12221 16297 SPEED=1000000
[16:21:13] MOVE_XY 12221 16260 SPEED=1000000
[16:21:13] MOVE_XY 12221 16222 SPEED=1000000
[16:21:13] MOVE_XY 12221 16184 SPEED=1000000
[16:21:13] MOVE_XY 12221 16147 SPEED=1000000
[16:21:13] MOVE_XY 12221 16109 SPEED=1000000
[16:21:13] MOVE_XY 12221 16071 SPEED=1000000
[16:21:13] MOVE_XY 12221 16034 SPEED=1000000
[16:21:13] MOVE_XY 12221 15996 SPEED=1000000
[16:21:13] MOVE_XY 12221 15958 SPEED=1000000
[16:21:13] MOVE_XY 12221 15921 SPEED=1000000
[16:21:13] MOVE_XY 12221 15883 SPEED=1000000
[16:21:13] MOVE_XY 12221 15845 SPEED=1000000
[16:21:13] MOVE_XY 12221 15808 SPEED=1000000
[16:21:13] MOVE_XY 12221 15770 SPEED=1000000
[16:21:13] MOVE_XY 12221 15732 SPEED=1000000
[16:21:13] MOVE_XY 12221 15695 SPEED=1000000
[16:21:13] MOVE_XY 12221 15657 SPEED=1000000
[16:21:13] MOVE_XY 12221 15619 SPEED=1000000
[16:21:13] MOVE_XY 12221 15582 SPEED=1000000
[16:21:13] MOVE_XY 12221 15544 SPEED=1000000
[16:21:13] MOVE_XY 12221 15506 SPEED=1000000
[16:21:13] MOVE_XY 12221 15469 SPEED=1000000
[16:21:13] MOVE_XY 12221 15431 SPEED=1000000
[16:21:13] MOVE_XY 12221 15393 SPEED=1000000
[16:21:13] MOVE_XY 12221 15356 SPEED=1000000
[16:21:13] MOVE_XY 12221 15318 SPEED=1000000
[16:21:13] MOVE_XY 12221 15280 SPEED=1000000
[16:21:13] MOVE_XY 12221 15243 SPEED=1000000
[16:21:13] MOVE_XY 12221 15205 SPEED=1000000
[16:21:13] MOVE_XY 12221 15167 SPEED=1000000
[16:21:13] MOVE_XY 12221 15130 SPEED=1000000
[16:21:13] MOVE_XY 12221 15092 SPEED=1000000
[16:21:13] MOVE_XY 12221 15054 SPEED=1000000
[16:21:13] SET_IO pin=1 state=0
[16:21:13] LASER_OFF
[16:21:13] MOVE_XY 12221 15054 SPEED=2000000
[16:21:13] SET_IO pin=1 state=1
[16:21:13] LASER_ON
[16:21:13] MOVE_XY 12259 15054 SPEED=1000000
[16:21:13] MOVE_XY 12298 15054 SPEED=1000000
[16:21:13] MOVE_XY 12336 15054 SPEED=1000000
[16:21:13] MOVE_XY 12374 15054 SPEED=1000000
[16:21:13] MOVE_XY 12412 15054 SPEED=1000000
[16:21:13] MOVE_XY 12451 15054 SPEED=1000000
[16:21:13] MOVE_XY 12489 15054 SPEED=1000000
[16:21:13] MOVE_XY 12527 15054 SPEED=1000000
[16:21:13] MOVE_XY 12566 15054 SPEED=1000000
[16:21:13] MOVE_XY 12604 15054 SPEED=1000000
[16:21:13] MOVE_XY 12642 15054 SPEED=1000000
[16:21:13] MOVE_XY 12680 15054 SPEED=1000000
[16:21:13] MOVE_XY 12719 15054 SPEED=1000000
[16:21:13] MOVE_XY 12757 15054 SPEED=1000000
[16:21:13] MOVE_XY 12795 15054 SPEED=1000000
[16:21:13] MOVE_XY 12834 15054 SPEED=1000000
[16:21:13] MOVE_XY 12872 15054 SPEED=1000000
[16:21:13] MOVE_XY 12910 15054 SPEED=1000000
[16:21:13] MOVE_XY 12948 15054 SPEED=1000000
[16:21:13] MOVE_XY 12987 15054 SPEED=1000000
[16:21:13] MOVE_XY 13025 15054 SPEED=1000000
[16:21:13] MOVE_XY 13063 15054 SPEED=1000000
[16:21:13] MOVE_XY 13102 15054 SPEED=1000000
[16:21:13] MOVE_XY 13140 15054 SPEED=1000000
[16:21:13] MOVE_XY 13178 15054 SPEED=1000000
[16:21:13] MOVE_XY 13216 15054 SPEED=1000000
[16:21:13] MOVE_XY 13255 15054 SPEED=1000000
[16:21:13] MOVE_XY 13293 15054 SPEED=1000000
[16:21:13] MOVE_XY 13331 15054 SPEED=1000000
[16:21:13] MOVE_XY 13370 15054 SPEED=1000000
[16:21:13] MOVE_XY 13408 15054 SPEED=1000000
[16:21:13] MOVE_XY 13446 15054 SPEED=1000000
[16:21:13] MOVE_XY 13484 15054 SPEED=1000000
[16:21:13] MOVE_XY 13523 15054 SPEED=1000000
